y,empirical_cdf,exact_cdf
0.1240616408,0.1700800000,0.1698031696
0.1240717514,0.1700900000,0.1698157601
0.1240794146,0.1701000000,0.1698253029
0.1241126275,0.1701100000,0.1698666606
0.1241144341,0.1701200000,0.1698689102
0.1241189954,0.1701300000,0.1698745899
0.1241194187,0.1701400000,0.1698751170
0.1241378081,0.1701500000,0.1698980150
0.1241452721,0.1701600000,0.1699073086
0.1241580310,0.1701700000,0.1699231951
0.1241618827,0.1701800000,0.1699279910
0.1241816706,0.1701900000,0.1699526287
0.1241856990,0.1702000000,0.1699576443
0.1241907777,0.1702100000,0.1699639675
0.1241934227,0.1702200000,0.1699672607
0.1241985807,0.1702300000,0.1699736826
0.1241992214,0.1702400000,0.1699744803
0.1242004242,0.1702500000,0.1699759779
0.1242139184,0.1702600000,0.1699927785
0.1242156030,0.1702700000,0.1699948758
0.1242181243,0.1702800000,0.1699980148
0.1242189886,0.1702900000,0.1699990910
0.1242292950,0.1703000000,0.1700119223
0.1242403522,0.1703100000,0.1700256881
0.1242465092,0.1703200000,0.1700333534
0.1242725882,0.1703300000,0.1700658198
0.1242728017,0.1703400000,0.1700660856
0.1242819014,0.1703500000,0.1700774138
0.1242905460,0.1703600000,0.1700881752
0.1242950535,0.1703700000,0.1700937864
0.1243179046,0.1703800000,0.1701222323
0.1243625653,0.1703900000,0.1701778248
0.1243830897,0.1704000000,0.1702033719
0.1243864501,0.1704100000,0.1702075545
0.1244011288,0.1704200000,0.1702258247
0.1244212073,0.1704300000,0.1702508153
0.1244298758,0.1704400000,0.1702616042
0.1244522918,0.1704500000,0.1702895029
0.1244541989,0.1704600000,0.1702918764
0.1244611886,0.1704700000,0.1703005754
0.1244720075,0.1704800000,0.1703140400
0.1244887595,0.1704900000,0.1703348882
0.1244888374,0.1705000000,0.1703349850
0.1244907771,0.1705100000,0.1703373990
0.1244942008,0.1705200000,0.1703416598
0.1244953672,0.1705300000,0.1703431113
0.1245137550,0.1705400000,0.1703659943
0.1245144656,0.1705500000,0.1703668786
0.1245556660,0.1705600000,0.1704181489
0.1245607351,0.1705700000,0.1704244567
0.1245608937,0.1705800000,0.1704246541
0.1245618222,0.1705900000,0.1704258095
0.1245625979,0.1706000000,0.1704267748
0.1245665493,0.1706100000,0.1704316917
0.1245778583,0.1706200000,0.1704457640
0.1245860869,0.1706300000,0.1704560029
0.1245867938,0.1706400000,0.1704568826
0.1245898939,0.1706500000,0.1704607401
0.1245954419,0.1706600000,0.1704676435
0.1245956010,0.1706700000,0.1704678414
0.1245968034,0.1706800000,0.1704693376
0.1246007801,0.1706900000,0.1704742857
0.1246019728,0.1707000000,0.1704757698
0.1246075838,0.1707100000,0.1704827514
0.1246145286,0.1707200000,0.1704913927
0.1246170978,0.1707300000,0.1704945895
0.1246191704,0.1707400000,0.1704971683
0.1246205630,0.1707500000,0.1704989010
0.1246240016,0.1707600000,0.1705031795
0.1246243403,0.1707700000,0.1705036010
0.1246269358,0.1707800000,0.1705068303
0.1246360448,0.1707900000,0.1705181641
0.1246544264,0.1708000000,0.1705410345
0.1246601658,0.1708100000,0.1705481755
0.1246668968,0.1708200000,0.1705565499
0.1246711751,0.1708300000,0.1705618729
0.1246759577,0.1708400000,0.1705678231
0.1246821846,0.1708500000,0.1705755703
0.1246894986,0.1708600000,0.1705846698
0.1246910478,0.1708700000,0.1705865972
0.1247042569,0.1708800000,0.1706030308
0.1247117096,0.1708900000,0.1706123026
0.1247128030,0.1709000000,0.1706136628
0.1247163094,0.1709100000,0.1706180251
0.1247289868,0.1709200000,0.1706337966
0.1247478265,0.1709300000,0.1706572338
0.1247647087,0.1709400000,0.1706782351
0.1247717566,0.1709500000,0.1706870026
0.1247722125,0.1709600000,0.1706875698
0.1247729092,0.1709700000,0.1706884364
0.1247800160,0.1709800000,0.1706972769
0.1247963613,0.1709900000,0.1707176096
0.1247964710,0.1710000000,0.1707177460
0.1248033224,0.1710100000,0.1707262686
0.1248056965,0.1710200000,0.1707292218
0.1248082931,0.1710300000,0.1707324516
0.1248122968,0.1710400000,0.1707374319
0.1248126427,0.1710500000,0.1707378621
0.1248132582,0.1710600000,0.1707386277
0.1248154455,0.1710700000,0.1707413485
0.1248188889,0.1710800000,0.1707456317
0.1248229624,0.1710900000,0.1707506985
0.1248261048,0.1711000000,0.1707546073
0.1248326891,0.1711100000,0.1707627974
0.1248552550,0.1711200000,0.1707908656
0.1248665367,0.1711300000,0.1708048978
0.1248797340,0.1711400000,0.1708213123
0.1248826513,0.1711500000,0.1708249408
0.1248829793,0.1711600000,0.1708253487
0.1248906478,0.1711700000,0.1708348864
0.1249034322,0.1711800000,0.1708507868
0.1249129733,0.1711900000,0.1708626533
0.1249143583,0.1712000000,0.1708643758
0.1249212614,0.1712100000,0.1708729612
0.1249223588,0.1712200000,0.1708743260
0.1249356557,0.1712300000,0.1708908631
0.1249386216,0.1712400000,0.1708945516
0.1249583086,0.1712500000,0.1709190351
0.1249585493,0.1712600000,0.1709193345
0.1249665343,0.1712700000,0.1709292647
0.1249797302,0.1712800000,0.1709456751
0.1249837639,0.1712900000,0.1709506912
0.1249899970,0.1713000000,0.1709584426
0.1249964445,0.1713100000,0.1709664604
0.1249969152,0.1713200000,0.1709670457
0.1250073860,0.1713300000,0.1709800665
0.1250107899,0.1713400000,0.1709842994
0.1250195177,0.1713500000,0.1709951526
0.1250382353,0.1713600000,0.1710184277
0.1250522164,0.1713700000,0.1710358127
0.1250573979,0.1713800000,0.1710422556
0.1250609897,0.1713900000,0.1710467217
0.1250638966,0.1714000000,0.1710503362
0.1250774555,0.1714100000,0.1710671955
0.1250777611,0.1714200000,0.1710675755
0.1250790643,0.1714300000,0.1710691960
0.1250992922,0.1714400000,0.1710943468
0.1251140533,0.1714500000,0.1711126999
0.1251154124,0.1714600000,0.1711143898
0.1251234704,0.1714700000,0.1711244085
0.1251238214,0.1714800000,0.1711248448
0.1251268120,0.1714900000,0.1711285631
0.1251278409,0.1715000000,0.1711298423
0.1251384849,0.1715100000,0.1711430759
0.1251471814,0.1715200000,0.1711538881
0.1251552544,0.1715300000,0.1711639250
0.1251596247,0.1715400000,0.1711693583
0.1251626687,0.1715500000,0.1711731427
0.1251662577,0.1715600000,0.1711776047
0.1251681522,0.1715700000,0.1711799600
0.1251803921,0.1715800000,0.1711951769
0.1251963641,0.1715900000,0.1712150332
0.1251992861,0.1716000000,0.1712186658
0.1252077508,0.1716100000,0.1712291888
0.1252094788,0.1716200000,0.1712313369
0.1252131530,0.1716300000,0.1712359046
0.1252137539,0.1716400000,0.1712366515
0.1252261722,0.1716500000,0.1712520891
0.1252349796,0.1716600000,0.1712630377
0.1252408372,0.1716700000,0.1712703193
0.1252442116,0.1716800000,0.1712745139
0.1252517553,0.1716900000,0.1712838914
0.1252624324,0.1717000000,0.1712971637
0.1252649898,0.1717100000,0.1713003428
0.1252728032,0.1717200000,0.1713100551
0.1252762598,0.1717300000,0.1713143517
0.1252867083,0.1717400000,0.1713273395
0.1252878479,0.1717500000,0.1713287560
0.1252943488,0.1717600000,0.1713368366
0.1253046343,0.1717700000,0.1713496214
0.1253106128,0.1717800000,0.1713570524
0.1253269479,0.1717900000,0.1713773562
0.1253352288,0.1718000000,0.1713876487
0.1253539496,0.1718100000,0.1714109168
0.1253613541,0.1718200000,0.1714201197
0.1253684942,0.1718300000,0.1714289938
0.1253958846,0.1718400000,0.1714630355
0.1253968101,0.1718500000,0.1714641857
0.1253986015,0.1718600000,0.1714664120
0.1254020299,0.1718700000,0.1714706728
0.1254047348,0.1718800000,0.1714740344
0.1254049899,0.1718900000,0.1714743515
0.1254063864,0.1719000000,0.1714760871
0.1254093682,0.1719100000,0.1714797928
0.1254196236,0.1719200000,0.1714925379
0.1254374251,0.1719300000,0.1715146606
0.1254388662,0.1719400000,0.1715164515
0.1254563362,0.1719500000,0.1715381616
0.1254617996,0.1719600000,0.1715449509
0.1254622418,0.1719700000,0.1715455004
0.1254680148,0.1719800000,0.1715526744
0.1254753557,0.1719900000,0.1715617967
0.1254821099,0.1720000000,0.1715701898
0.1254821608,0.1720100000,0.1715702531
0.1254881034,0.1720200000,0.1715776375
0.1255004065,0.1720300000,0.1715929257
0.1255024965,0.1720400000,0.1715955227
0.1255034296,0.1720500000,0.1715966822
0.1255058148,0.1720600000,0.1715996461
0.1255067584,0.1720700000,0.1716008186
0.1255073562,0.1720800000,0.1716015614
0.1255212625,0.1720900000,0.1716188411
0.1255233922,0.1721000000,0.1716214875
0.1255299145,0.1721100000,0.1716295918
0.1255330640,0.1721200000,0.1716335053
0.1255371051,0.1721300000,0.1716385265
0.1255382002,0.1721400000,0.1716398872
0.1255479595,0.1721500000,0.1716520134
0.1255512804,0.1721600000,0.1716561397
0.1255525261,0.1721700000,0.1716576875
0.1255557537,0.1721800000,0.1716616978
0.1255630060,0.1721900000,0.1716707088
0.1255706740,0.1722000000,0.1716802362
0.1255816373,0.1722100000,0.1716938578
0.1255871666,0.1722200000,0.1717007277
0.1255923882,0.1722300000,0.1717072153
0.1256479679,0.1722400000,0.1717762668
0.1256497828,0.1722500000,0.1717785215
0.1256499785,0.1722600000,0.1717787646
0.1256513897,0.1722700000,0.1717805178
0.1256544502,0.1722800000,0.1717843199
0.1256702739,0.1722900000,0.1718039778
0.1256711263,0.1723000000,0.1718050367
0.1256803272,0.1723100000,0.1718164668
0.1256805599,0.1723200000,0.1718167560
0.1256823667,0.1723300000,0.1718190005
0.1256862944,0.1723400000,0.1718238797
0.1256898479,0.1723500000,0.1718282942
0.1257066358,0.1723600000,0.1718491488
0.1257067678,0.1723700000,0.1718493127
0.1257073023,0.1723800000,0.1718499768
0.1257074699,0.1723900000,0.1718501849
0.1257215896,0.1724000000,0.1718677245
0.1257246650,0.1724100000,0.1718715448
0.1257344743,0.1724200000,0.1718837298
0.1257352492,0.1724300000,0.1718846923
0.1257509788,0.1724400000,0.1719042310
0.1257639230,0.1724500000,0.1719203093
0.1257675272,0.1724600000,0.1719247862
0.1257679696,0.1724700000,0.1719253357
0.1257803843,0.1724800000,0.1719407560
0.1257811105,0.1724900000,0.1719416580
0.1257875877,0.1725000000,0.1719497032
0.1257904344,0.1725100000,0.1719532390
0.1257930906,0.1725200000,0.1719565382
0.1257953626,0.1725300000,0.1719593601
0.1258084665,0.1725400000,0.1719756359
0.1258218119,0.1725500000,0.1719922111
0.1258298053,0.1725600000,0.1720021390
0.1258447479,0.1725700000,0.1720206975
0.1258504286,0.1725800000,0.1720277527
0.1258716379,0.1725900000,0.1720540933
0.1258735310,0.1726000000,0.1720564445
0.1258796094,0.1726100000,0.1720639933
0.1258904739,0.1726200000,0.1720774858
0.1258943574,0.1726300000,0.1720823087
0.1258984330,0.1726400000,0.1720873700
0.1259000018,0.1726500000,0.1720893183
0.1259154582,0.1726600000,0.1721085128
0.1259211392,0.1726700000,0.1721155676
0.1259217448,0.1726800000,0.1721163196
0.1259297135,0.1726900000,0.1721262154
0.1259311145,0.1727000000,0.1721279551
0.1259330220,0.1727100000,0.1721303239
0.1259339850,0.1727200000,0.1721315198
0.1259390496,0.1727300000,0.1721378090
0.1259400722,0.1727400000,0.1721390788
0.1259421448,0.1727500000,0.1721416526
0.1259436358,0.1727600000,0.1721435040
0.1259441480,0.1727700000,0.1721441401
0.1259557290,0.1727800000,0.1721585211
0.1259616983,0.1727900000,0.1721659335
0.1259935587,0.1728000000,0.1722054952
0.1259979310,0.1728100000,0.1722109243
0.1260022993,0.1728200000,0.1722163484
0.1260144893,0.1728300000,0.1722314842
0.1260160176,0.1728400000,0.1722333818
0.1260290299,0.1728500000,0.1722495384
0.1260526366,0.1728600000,0.1722788485
0.1260602937,0.1728700000,0.1722883554
0.1260635995,0.1728800000,0.1722924598
0.1260661229,0.1728900000,0.1722955927
0.1260701080,0.1729000000,0.1723005404
0.1260713408,0.1729100000,0.1723020710
0.1260741013,0.1729200000,0.1723054983
0.1260833546,0.1729300000,0.1723169866
0.1260858826,0.1729400000,0.1723201252
0.1260987050,0.1729500000,0.1723360443
0.1261025106,0.1729600000,0.1723407689
0.1261289005,0.1729700000,0.1723735309
0.1261366388,0.1729800000,0.1723831375
0.1261431337,0.1729900000,0.1723912004
0.1261456454,0.1730000000,0.1723943185
0.1261508943,0.1730100000,0.1724008345
0.1261656584,0.1730200000,0.1724191625
0.1261677850,0.1730300000,0.1724218023
0.1261739107,0.1730400000,0.1724294065
0.1261877124,0.1730500000,0.1724465392
0.1261913774,0.1730600000,0.1724510887
0.1262127532,0.1730700000,0.1724776225
0.1262187511,0.1730800000,0.1724850675
0.1262187548,0.1730900000,0.1724850722
0.1262200431,0.1731000000,0.1724866712
0.1262316349,0.1731100000,0.1725010597
0.1262388064,0.1731200000,0.1725099613
0.1262421063,0.1731300000,0.1725140573
0.1262566365,0.1731400000,0.1725320923
0.1262596634,0.1731500000,0.1725358493
0.1262651326,0.1731600000,0.1725426377
0.1262651735,0.1731700000,0.1725426884
0.1262663553,0.1731800000,0.1725441553
0.1262745826,0.1731900000,0.1725543668
0.1262860654,0.1732000000,0.1725686188
0.1262863637,0.1732100000,0.1725689890
0.1262938424,0.1732200000,0.1725782710
0.1262953814,0.1732300000,0.1725801812
0.1263010656,0.1732400000,0.1725872359
0.1263048783,0.1732500000,0.1725919680
0.1263203340,0.1732600000,0.1726111500
0.1263270183,0.1732700000,0.1726194457
0.1263319054,0.1732800000,0.1726255110
0.1263376124,0.1732900000,0.1726325937
0.1263384289,0.1733000000,0.1726336069
0.1263397864,0.1733100000,0.1726352917
0.1263434973,0.1733200000,0.1726398971
0.1263620011,0.1733300000,0.1726628607
0.1263623482,0.1733400000,0.1726632915
0.1263680374,0.1733500000,0.1726703518
0.1263736629,0.1733600000,0.1726773330
0.1263756130,0.1733700000,0.1726797530
0.1263859235,0.1733800000,0.1726925480
0.1263950892,0.1733900000,0.1727039223
0.1264029451,0.1734000000,0.1727136709
0.1264211237,0.1734100000,0.1727362289
0.1264286365,0.1734200000,0.1727455514
0.1264324908,0.1734300000,0.1727503343
0.1264328702,0.1734400000,0.1727508050
0.1264328747,0.1734500000,0.1727508106
0.1264348348,0.1734600000,0.1727532428
0.1264452238,0.1734700000,0.1727661341
0.1264544354,0.1734800000,0.1727775643
0.1264579387,0.1734900000,0.1727819112
0.1264634771,0.1735000000,0.1727887834
0.1264750409,0.1735100000,0.1728031319
0.1264760193,0.1735200000,0.1728043458
0.1264864270,0.1735300000,0.1728172596
0.1265031303,0.1735400000,0.1728379843
0.1265225880,0.1735500000,0.1728621260
0.1265264024,0.1735600000,0.1728668585
0.1265322725,0.1735700000,0.1728741415
0.1265368113,0.1735800000,0.1728797727
0.1265381959,0.1735900000,0.1728814906
0.1265487051,0.1736000000,0.1728945291
0.1265649851,0.1736100000,0.1729147267
0.1265797524,0.1736200000,0.1729330472
0.1265847145,0.1736300000,0.1729392032
0.1265961434,0.1736400000,0.1729533817
0.1266026879,0.1736500000,0.1729615005
0.1266264331,0.1736600000,0.1729909573
0.1266429927,0.1736700000,0.1730114995
0.1266480961,0.1736800000,0.1730178301
0.1266635511,0.1736900000,0.1730370014
0.1266689512,0.1737000000,0.1730436999
0.1266690838,0.1737100000,0.1730438643
0.1266751266,0.1737200000,0.1730513601
0.1266997019,0.1737300000,0.1730818432
0.1267203844,0.1737400000,0.1731074969
0.1267396240,0.1737500000,0.1731313602
0.1267404147,0.1737600000,0.1731323409
0.1267441192,0.1737700000,0.1731369356
0.1267450060,0.1737800000,0.1731380355
0.1267479123,0.1737900000,0.1731416401
0.1267496671,0.1738000000,0.1731438166
0.1267645076,0.1738100000,0.1731622228
0.1267645444,0.1738200000,0.1731622685
0.1267772695,0.1738300000,0.1731780507
0.1267910543,0.1738400000,0.1731951470
0.1268010615,0.1738500000,0.1732075578
0.1268216142,0.1738600000,0.1732330467
0.1268220843,0.1738700000,0.1732336297
0.1268520429,0.1738800000,0.1732707820
0.1268646919,0.1738900000,0.1732864678
0.1268650622,0.1739000000,0.1732869269
0.1268685856,0.1739100000,0.1732912962
0.1268711091,0.1739200000,0.1732944255
0.1268711500,0.1739300000,0.1732944762
0.1268754640,0.1739400000,0.1732998258
0.1268773521,0.1739500000,0.1733021671
0.1268908183,0.1739600000,0.1733188657
0.1269002099,0.1739700000,0.1733305114
0.1269199452,0.1739800000,0.1733549829
0.1269475219,0.1739900000,0.1733891764
0.1269898682,0.1740000000,0.1734416806
0.1269974321,0.1740100000,0.1734510586
0.1270032658,0.1740200000,0.1734582912
0.1270121786,0.1740300000,0.1734693414
0.1270127547,0.1740400000,0.1734700557
0.1270129651,0.1740500000,0.1734703165
0.1270289254,0.1740600000,0.1734901038
0.1270308722,0.1740700000,0.1734925173
0.1270316963,0.1740800000,0.1734935390
0.1270395041,0.1740900000,0.1735032187
0.1270402252,0.1741000000,0.1735041128
0.1270536091,0.1741100000,0.1735207052
0.1270607410,0.1741200000,0.1735295467
0.1270623671,0.1741300000,0.1735315626
0.1270667383,0.1741400000,0.1735369815
0.1270748244,0.1741500000,0.1735470057
0.1270753371,0.1741600000,0.1735476414
0.1270897724,0.1741700000,0.1735655363
0.1270958619,0.1741800000,0.1735730851
0.1271038259,0.1741900000,0.1735829576
0.1271139456,0.1742000000,0.1735955020
0.1271184132,0.1742100000,0.1736010402
0.1271259966,0.1742200000,0.1736104405
0.1271271307,0.1742300000,0.1736118463
0.1271296184,0.1742400000,0.1736149299
0.1271376823,0.1742500000,0.1736249258
0.1271420987,0.1742600000,0.1736304001
0.1271702549,0.1742700000,0.1736653005
0.1271711298,0.1742800000,0.1736663850
0.1271770443,0.1742900000,0.1736737159
0.1271911778,0.1743000000,0.1736912341
0.1271934726,0.1743100000,0.1736940783
0.1271978014,0.1743200000,0.1736994437
0.1272036856,0.1743300000,0.1737067369
0.1272199079,0.1743400000,0.1737268432
0.1272267309,0.1743500000,0.1737352996
0.1272321716,0.1743600000,0.1737420429
0.1272430909,0.1743700000,0.1737555759
0.1272600355,0.1743800000,0.1737765763
0.1272782397,0.1743900000,0.1737991371
0.1272790615,0.1744000000,0.1738001555
0.1272953777,0.1744100000,0.1738203759
0.1272968826,0.1744200000,0.1738222409
0.1273024299,0.1744300000,0.1738291155
0.1273024667,0.1744400000,0.1738291611
0.1273037387,0.1744500000,0.1738307374
0.1273123857,0.1744600000,0.1738414532
0.1273229989,0.1744700000,0.1738546053
0.1273230173,0.1744800000,0.1738546281
0.1273299413,0.1744900000,0.1738632084
0.1273360003,0.1745000000,0.1738707167
0.1273418816,0.1745100000,0.1738780048
0.1273494904,0.1745200000,0.1738874335
0.1273541333,0.1745300000,0.1738931867
0.1273543516,0.1745400000,0.1738934573
0.1273562189,0.1745500000,0.1738957711
0.1273609881,0.1745600000,0.1739016809
0.1273684006,0.1745700000,0.1739108660
0.1273742010,0.1745800000,0.1739180535
0.1273815138,0.1745900000,0.1739271148
0.1273901205,0.1746000000,0.1739377794
0.1273938928,0.1746100000,0.1739424537
0.1274039229,0.1746200000,0.1739548817
0.1274081490,0.1746300000,0.1739601181
0.1274322066,0.1746400000,0.1739899265
0.1274383117,0.1746500000,0.1739974907
0.1274403010,0.1746600000,0.1739999554
0.1274410102,0.1746700000,0.1740008341
0.1274473081,0.1746800000,0.1740086372
0.1274537117,0.1746900000,0.1740165711
0.1274843986,0.1747000000,0.1740545905
0.1275043000,0.1747100000,0.1740792464
0.1275142092,0.1747200000,0.1740915226
0.1275338825,0.1747300000,0.1741158948
0.1275372404,0.1747400000,0.1741200546
0.1275451871,0.1747500000,0.1741298991
0.1275501681,0.1747600000,0.1741360696
0.1275557672,0.1747700000,0.1741430056
0.1275587996,0.1747800000,0.1741467621
0.1275588590,0.1747900000,0.1741468357
0.1275680713,0.1748000000,0.1741582477
0.1275690329,0.1748100000,0.1741594388
0.1275705015,0.1748200000,0.1741612582
0.1275715665,0.1748300000,0.1741625774
0.1275800719,0.1748400000,0.1741731134
0.1275831642,0.1748500000,0.1741769440
0.1275847100,0.1748600000,0.1741788588
0.1276221660,0.1748700000,0.1742252554
0.1276286979,0.1748800000,0.1742333462
0.1276416173,0.1748900000,0.1742493487
0.1276601948,0.1749000000,0.1742723589
0.1276713616,0.1749100000,0.1742861900
0.1276734843,0.1749200000,0.1742888191
0.1276794363,0.1749300000,0.1742961910
0.1276907434,0.1749400000,0.1743101953
0.1276987792,0.1749500000,0.1743201478
0.1277041242,0.1749600000,0.1743267677
